Basin,Geounit,Country,FacilityNamewithFacilityID,BusinessLine,ModelID,SerialNo,CalibrationFrequencyinMonth,DateofLastCalibrationTest,CalibrationComplianceIndicator,LeakTestFrequencyinMonth,DateofLastLeakTest,LeakTestComplianceIndicator,LastLeakTestResultRecorded,LeakTestResultComplianceIndicator,ConfirmationInventoryFrequency,Dateoflastconfirmationinvtest,Dateofnextconfirmationinvtest,PhotoInventoryFrequency,DateofLastPhotoInvtest,DateofNextPhotoInvtest,ConfirmationPhotoComplianceIndicator,Located,PhysicalLocation,PAUControlSite
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NNLS-EWA|4839,,(No Record),Non Compliance,12 Month,2023-02-18,Compliance,2023-02-17,Action Needed,3Month,2023-03-10,2023-06-10,12Month,2023-03-10,2024-03-10,Compliance,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NNLS-EWA|5601,,(No Record),Non Compliance,12 Month,2022-08-15,Compliance,2022-09-26,Compliance,3Month,2023-01-19,2023-04-19,12Month,2022-04-12,2023-04-12,Critical,SP_JiangHan,Job,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NNLS-EWA|FTC-CF-7448,,(No Record),Non Compliance,12 Month,2022-07-21,Compliance,2022-09-26,Compliance,3Month,2023-01-19,2023-04-19,12Month,2022-07-21,2023-07-21,Action Needed,SHOP_CNLC,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NPV-MF|G5152,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-03-03,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,SHOP,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NPV-MF|G5238,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-03-03,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NPV-TL|G4079,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2021-01-27,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,SHOP,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NPV-TL|G4089,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-03-03,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,SHOP_CNLC,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NPV-UF|G5246,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-03-03,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-F|3008,,(No Record),Non Compliance,12 Month,2022-09-26,Compliance,2022-09-26,Compliance,3Month,2023-02-15,2023-05-15,12Month,2022-08-12,2023-08-12,Compliance,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-F|G5152,,2008-09-17,Non Compliance,12 Month,2022-08-12,Compliance,2022-09-26,Compliance,3Month,2023-01-19,2023-04-19,12Month,2022-08-15,2023-08-15,Action Needed,SHOP,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-F|G5238,,(No Record),Non Compliance,12 Month,2023-02-18,Compliance,2023-02-18,Compliance,3Month,2023-02-18,2023-05-18,12Month,2022-08-27,2023-08-27,Compliance,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-F|G5246,,(No Record),Non Compliance,12 Month,2023-02-15,Compliance,2022-04-19,Action Needed,3Month,2023-02-15,2023-05-15,12Month,2022-09-19,2023-09-19,Compliance,RA PIT_CNLC,,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-LB|G4079,,(No Record),Non Compliance,12 Month,2023-02-27,Compliance,2022-03-09,Action Needed,3Month,2023-02-27,2023-05-27,12Month,2023-02-27,2024-02-27,Compliance,SHOP,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,NSR-LB|G4089,,(No Record),Non Compliance,12 Month,2022-06-01,Compliance,2023-02-28,Compliance,3Month,2023-02-28,2023-05-31,12Month,2023-02-28,2024-02-29,Compliance,SHOP_CNLC,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-AA|1131-50192,,2015-09-08,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-20,2023-09-20,Compliance,SHOP-GPS,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-GC|7089-51661,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-08-27,2023-08-27,Compliance,PC_Daqing,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-GC|7112-52184,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-05-02,2023-05-02,Compliance,SWOGC_CNLC,Job,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-GC|7174-52272,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-20,2023-09-20,Compliance,SHOP,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-HB|3077-51273,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-20,2023-09-20,Compliance,SHOP-GPS,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,PNG-HB|3081-51280,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-20,2023-09-20,Compliance,SHOP_CNLC,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,SM|237450,12 Month,2022-06-01,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,ROAD-GPS,Job,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPE,,SM|249405,12 Month,2022-05-12,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP-GPS,Shop,CNCDU-WLES
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,LB7445/CDC810,2402,,(No Record),Non Compliance,36 Month,2022-01-25,Compliance,2022-01-25,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,SM,SM-293971,12 Month,2022-03-29,Critical,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,SM,SM-302776,12 Month,2023-02-21,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,SM,SM-GR-134002,12 Month,2023-02-21,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B7481,,(No Record),Non Compliance,36 Month,2022-08-21,Compliance,2022-08-24,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B7878,,(No Record),Non Compliance,36 Month,2022-08-24,Compliance,2022-08-24,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B7930,,(No Record),Non Compliance,36 Month,2022-10-27,Compliance,2022-10-27,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8008,,(No Record),Non Compliance,36 Month,2022-10-27,Compliance,2022-10-27,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8027,,(No Record),Non Compliance,36 Month,2020-05-07,Compliance,2020-05-07,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8028,,(No Record),Non Compliance,36 Month,2020-05-07,Compliance,2020-05-07,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8249,,(No Record),Non Compliance,36 Month,2020-04-09,Critical,2020-04-09,Compliance,3Month,2022-08-02,2022-11-02,12Month,2021-12-22,2022-12-22,Non Compliance,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8250,,(No Record),Non Compliance,36 Month,2020-11-28,Compliance,2020-11-30,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8392,,(No Record),Non Compliance,36 Month,2020-04-09,Critical,2020-04-09,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5190B-S,B8406,,(No Record),Non Compliance,36 Month,2020-11-28,Compliance,2020-11-30,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,RPS,TN5192B-NS,B7425,,(No Record),Non Compliance,36 Month,2022-10-27,Compliance,2022-10-27,Compliance,3Month,2022-12-28,2023-03-28,12Month,2022-12-28,2023-12-28,Critical,SHOP,Shop,CNLC-FST
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,WCM,GSR-BI,1423-5-15,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-09,2023-09-09,Compliance,,Shop,ASIA-CHG-CHCTLM
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,WCM,GSR-D,068-26,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-24,2023-03-24,12Month,2022-12-24,2023-12-24,Non Compliance,,Shop,ASIA-CHG-CHCTLM
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,WCM,GSR-D,073-05,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-15,2023-05-15,12Month,2022-09-09,2023-09-09,Compliance,,Shop,ASIA-CHG-CHCTLM
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,WCM,RPED-AA,1940843,12 Month,2023-02-16,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RA meter sotrage area,Shop,ASIA-CHG-CHCTLM
ASIA-ASIA,CHG,China,Chengdu OFS Base - 560,WCM,RPED-AA,1940853,12 Month,2023-02-16,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RA meter sotrage area,Shop,ASIA-CHG-CHCTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,98681,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-10-10,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,I2-692,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-08-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,I3-442,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-08-08,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,I3-471,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-08-08,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,I3-483,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2019-08-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,J7-636,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2021-08-24,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-602-2174,Q3-991,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2021-10-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,E4-206,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,J4-773,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,J7-618,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-20,2023-03-20,,(No Record),(Not Applicable),Non Compliance,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,J7-626,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,J9-210,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-22,2023-04-22,,(No Record),(Not Applicable),Action Needed,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,K7-728,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,K7-729,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,L9-082,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-25,2023-04-25,,(No Record),(Not Applicable),Action Needed,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,L9-089,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,M1-408,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,M1-422,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-19,2023-06-19,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,M1-431,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,M1-435,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,Q7-790,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,Q7-791,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,Q7-794,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-24,2023-04-24,,(No Record),(Not Applicable),Action Needed,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,Q7-801,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,,(No Record),(Not Applicable),Compliance,CHSTLM-LWD IST,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H343123,R6-426,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,,(No Record),(Not Applicable),Compliance,,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H619737,I6-002,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2020-09-18,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H619737,I6-006,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2018-06-26,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H619737,L4-257,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2020-01-06,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,EQ-H619737,L4-260,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2016-03-08,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A2649,,(No Record),Non Compliance,12 Month,2022-11-24,Compliance,2023-02-04,Compliance,3Month,2023-02-02,2023-05-02,12Month,2022-11-24,2023-11-24,Compliance,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A2667,,(No Record),Non Compliance,12 Month,2022-12-12,Compliance,2022-12-19,Compliance,3Month,2023-02-19,2023-05-19,12Month,2022-12-12,2023-12-12,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A2824,,(No Record),Non Compliance,12 Month,2022-11-17,Compliance,2022-12-23,Compliance,3Month,2023-03-23,2023-06-23,12Month,2022-11-17,2023-11-17,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A2933,,(No Record),Non Compliance,12 Month,2023-02-11,Compliance,2023-03-04,Compliance,3Month,2023-03-03,2023-06-03,12Month,2023-02-11,2024-02-11,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A2982,,(No Record),Non Compliance,12 Month,2022-04-01,Critical,2022-06-07,Compliance,3Month,2023-02-02,2023-05-02,12Month,2022-04-01,2023-04-01,Critical,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GGLS-DA,A3487,,(No Record),Non Compliance,12 Month,2022-08-11,Compliance,2022-12-05,Compliance,3Month,2023-01-31,2023-04-30,12Month,2022-08-11,2023-08-11,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-D,063-08,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,12Month,2022-08-24,2023-08-24,Compliance,,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-D,070-32,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-11,2023-05-11,12Month,2022-08-24,2023-08-24,Compliance,,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-D,071-25,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-03-13,2023-06-13,12Month,2022-08-24,2023-08-24,Compliance,,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-Z,A2603,,(No Record),Non Compliance,12 Month,2022-10-11,Compliance,2023-01-02,Compliance,3Month,2023-03-23,2023-06-23,12Month,2022-10-11,2023-10-11,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-Z,A2865,,(No Record),Non Compliance,12 Month,2022-12-29,Compliance,2023-03-17,Compliance,3Month,2023-03-03,2023-06-03,12Month,2023-03-07,2024-03-07,Compliance,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-Z,A3360,,(No Record),Non Compliance,12 Month,2022-08-30,Compliance,2023-03-03,Compliance,3Month,2023-03-01,2023-06-01,12Month,2022-08-30,2023-08-30,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-ZC,A3157,,(No Record),Non Compliance,12 Month,2023-01-08,Compliance,2023-01-11,Compliance,3Month,2023-03-13,2023-06-13,12Month,2022-11-29,2023-11-29,Compliance,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-ZC,A3311,,(No Record),Non Compliance,12 Month,2022-11-16,Compliance,2022-11-19,Compliance,3Month,2023-01-09,2023-04-09,12Month,2022-11-16,2023-11-16,Critical,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-ZC,A3312,,(No Record),Non Compliance,12 Month,2022-11-14,Compliance,2022-11-21,Compliance,3Month,2023-01-21,2023-04-21,12Month,2022-11-14,2023-11-14,Action Needed,Receiving,Shop,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-ZD,A3451,,(No Record),Non Compliance,12 Month,2023-02-27,Compliance,2023-03-04,Compliance,3Month,2023-03-03,2023-06-03,12Month,2023-02-27,2024-02-27,Compliance,,Job,ASIA-CHG-CHSTLM
ASIA-ASIA,CHG,China,Huizhou Radioactive Warehouse - 18099,WCM,GSR-ZD,A5727,,(No Record),Non Compliance,12 Month,2022-10-11,Compliance,2023-01-23,Compliance,3Month,2023-01-31,2023-04-30,12Month,2022-10-11,2023-10-11,Compliance,,Job,ASIA-CHG-CHSTLM
